question_id,question,ground_truth,model_name,generated_answer,latency_seconds,context_length,score,reasoning
38,Sinh viên khóa 2019 trở về trước xét tốt nghiệp cần điểm TOEIC 2 kỹ năng bao nhiêu?,"450 điểm (khóa 2012, 2013) hoặc 500 điểm (từ khóa 2014 trở đi).",Llama 3.1 8B,Tôi không tìm thấy thông tin này trong tài liệu.,0.48,5001,1.0,"AI không cung cấp câu trả lời, hoàn toàn thiếu thông tin so với đáp án chuẩn."
38,Sinh viên khóa 2019 trở về trước xét tốt nghiệp cần điểm TOEIC 2 kỹ năng bao nhiêu?,"450 điểm (khóa 2012, 2013) hoặc 500 điểm (từ khóa 2014 trở đi).",Llama 3.3 70B,"Sinh viên không thuộc các ngành chuyên ngoại ngữ, từ khóa 2014 trở đi cần 500 điểm của bài thi TOEIC 2 kỹ năng đọc và nghe. Tuy nhiên, thông tin về yêu cầu điểm TOEIC cho sinh viên khóa 2019 trở về trước không được đề cập rõ ràng trong văn bản. Nhưng có thông tin về khóa 2012, 2013 cần 450 điểm của bài thi TOEIC 2 kỹ năng đọc và nghe. Không có thông tin cụ thể về yêu cầu điểm TOEIC cho sinh viên khóa 2019 trở về trước.",0.81,5001,5.0,"AI đưa ra đúng thông tin 500 điểm từ khóa 2014 trở đi và 450 điểm cho 2012‑2013, nhưng lại khẳng định không có thông tin cụ thể cho sinh viên khóa 2019 trở về trước, gây mâu thuẫn và không trả lời rõ ràng câu hỏi."
38,Sinh viên khóa 2019 trở về trước xét tốt nghiệp cần điểm TOEIC 2 kỹ năng bao nhiêu?,"450 điểm (khóa 2012, 2013) hoặc 500 điểm (từ khóa 2014 trở đi).",Groq Compound Mini,Sinh viên khóa 2019 trở về trước cần đạt **450 điểm** trong bài thi TOEIC 2 kỹ năng (đọc‑nghe). (Theo nội dung trong các văn bản tham khảo.),1.82,5001,3.0,"AI chỉ nêu 450 điểm, bỏ qua yêu cầu 500 điểm cho các khóa từ 2014 trở lên, nên thiếu thông tin quan trọng so với Ground Truth."
39,Sinh viên hệ đại trà khóa 2022 đăng ký học phần vào đợt mấy?,Đợt 2 (Từ 09g00 ngày 12/8/2025).,Llama 3.1 8B,Tôi không tìm thấy thông tin về việc đăng ký học phần của sinh viên hệ đại trà khóa 2022 vào đợt mấy trong các văn bản tham khảo.,0.49,3246,2.0,AI không cung cấp câu trả lời đúng; nó nói không tìm thấy thông tin trong khi Ground Truth đã xác định rõ là Đợt 2 (09g00 ngày 12/8/2025).
39,Sinh viên hệ đại trà khóa 2022 đăng ký học phần vào đợt mấy?,Đợt 2 (Từ 09g00 ngày 12/8/2025).,Llama 3.3 70B,Tôi không tìm thấy thông tin này trong tài liệu.,0.53,3246,1.0,"AI không cung cấp câu trả lời đúng, chỉ nói không tìm thấy thông tin, trong khi đáp án chuẩn là Đợt 2 (09g00 ngày 12/8/2025)."
39,Sinh viên hệ đại trà khóa 2022 đăng ký học phần vào đợt mấy?,Đợt 2 (Từ 09g00 ngày 12/8/2025).,Groq Compound Mini,Sinh viên hệ đại trà khóa 2022 đăng ký học phần trong **hai đợt** của học kỳ 1: **đợt 1** (tuần 1 – tuần 9) và **đợt 2** (tuần 12 – tuần 20).,1.85,3246,2.0,"AI trả lời sai, nói có hai đợt đăng ký và mô tả tuần học, trong khi đáp án chuẩn chỉ là Đợt 2 (09:00 ngày 12/8/2025)."
40,Phí kéo dài luận văn tốt nghiệp cho học viên cao học là bao nhiêu?,1.000.000 đồng/tháng.,Llama 3.1 8B,Tôi không tìm thấy thông tin về phí kéo dài luận văn tốt nghiệp cho học viên cao học trong các văn bản tham khảo.,0.48,4364,1.0,"AI không cung cấp thông tin phí kéo dài luận văn, trái với đáp án chuẩn là 1.000.000 đồng/tháng."
40,Phí kéo dài luận văn tốt nghiệp cho học viên cao học là bao nhiêu?,1.000.000 đồng/tháng.,Llama 3.3 70B,"Phí kéo dài luận văn tốt nghiệp cho học viên cao học là 4.000.000 đồng/học viên (đối với trường hợp học viên đề xuất hội đồng bảo vệ luận văn/đề án tốt nghiệp riêng). Ngoài ra, còn có phí 1.200.000 đồng/tín chỉ cho học môn bổ sung kiến thức trình độ thạc sĩ học chung với các lớp thạc sĩ.",0.65,4364,2.0,"AI đưa ra mức phí 4.000.000 đồng/học viên và thông tin phụ khác, không khớp với mức phí chuẩn 1.000.000 đồng/tháng, nên thông tin không chính xác."
40,Phí kéo dài luận văn tốt nghiệp cho học viên cao học là bao nhiêu?,1.000.000 đồng/tháng.,Groq Compound Mini,"Tài liệu chỉ nêu rằng đối với học viên cao học (khóa 2022 trở về trước) khi kéo dài thời gian bảo vệ luận văn/đề án – và nếu học viên tự đề xuất hội đồng bảo vệ riêng (không theo tiến độ của Trường) – học viên phải tự chịu **khoản phí mở hội đồng**: **4.000.000 đồng cho mỗi học viên**.  
Tài liệu không đưa ra mức phí cụ thể cho phần “kéo dài” thời gian bảo vệ luận văn ngoài khoản này.",2.14,4364,2.0,"Câu trả lời AI không đề cập đến mức phí 1.000.000 đồng/tháng như trong Ground Truth, mà đưa ra thông tin khác (4.000.000 đồng cho mở hội đồng) và cho rằng không có mức phí kéo dài, nên không đúng."
41,Học phí chương trình liên kết với Đại học Sunderland năm 4 là bao nhiêu?,170.000.000 đồng (Khóa 2025).,Llama 3.1 8B,Tôi không tìm thấy thông tin về học phí chương trình liên kết với Đại học Sunderland trong các văn bản tham khảo.,0.49,4074,1.0,"AI không cung cấp thông tin về học phí, trong khi đáp án chuẩn là 170.000.000 đồng, nên câu trả lời hoàn toàn sai và không liên quan."
41,Học phí chương trình liên kết với Đại học Sunderland năm 4 là bao nhiêu?,170.000.000 đồng (Khóa 2025).,Llama 3.3 70B,Tôi không tìm thấy thông tin này trong tài liệu.,0.63,4074,1.0,"AI không cung cấp đáp án đúng, chỉ nói không tìm thấy thông tin, trong khi đáp án chuẩn là 170.000.000 đồng."
41,Học phí chương trình liên kết với Đại học Sunderland năm 4 là bao nhiêu?,170.000.000 đồng (Khóa 2025).,Groq Compound Mini,Tôi không tìm thấy thông tin này trong tài liệu.,1.35,4074,1.0,"AI không cung cấp đáp án đúng, chỉ nói không tìm thấy thông tin, trong khi đáp án chuẩn là 170.000.000 đồng."
42,Quy định số lượng tối thiểu để mở lớp cho hệ Đại học chính quy tiếng Việt là bao nhiêu?,30 sinh viên/lớp.,Llama 3.1 8B,Tôi không tìm thấy thông tin về quy định số lượng tối thiểu để mở lớp cho hệ Đại học chính quy tiếng Việt trong các văn bản tham khảo.,0.62,3525,1.0,AI không cung cấp đáp án đúng; trả lời rằng không tìm thấy thông tin trong khi đáp án chuẩn là 30 sinh viên/lớp.
42,Quy định số lượng tối thiểu để mở lớp cho hệ Đại học chính quy tiếng Việt là bao nhiêu?,30 sinh viên/lớp.,Llama 3.3 70B,Tôi không tìm thấy thông tin này trong tài liệu.,0.51,3525,1.0,"AI không cung cấp đáp án đúng (30 sinh viên/lớp) mà chỉ nói không tìm thấy thông tin, nên sai hoàn toàn."
42,Quy định số lượng tối thiểu để mở lớp cho hệ Đại học chính quy tiếng Việt là bao nhiêu?,30 sinh viên/lớp.,Groq Compound Mini,Tôi không tìm thấy thông tin này trong tài liệu.,1.93,3525,1.0,"AI không cung cấp đáp án đúng, chỉ nói không tìm thấy thông tin, trong khi đáp án chuẩn là 30 sinh viên/lớp."
43,Sinh viên xem kết quả duyệt đơn miễn thi GDTC ở đâu?,"Trên trang online, mục ""Thông báo cá nhân"".",Llama 3.1 8B,"Sinh viên xem kết quả duyệt đơn miễn thi GDTC ở mục ""Thông báo cá nhân"" trên trang online.",1.65,4706,10.0,"Câu trả lời AI truyền đạt đúng và đầy đủ thông tin như Ground Truth, chỉ diễn đạt lại cùng nội dung."
43,Sinh viên xem kết quả duyệt đơn miễn thi GDTC ở đâu?,"Trên trang online, mục ""Thông báo cá nhân"".",Llama 3.3 70B,"Sinh viên xem kết quả duyệt đơn miễn thi GDTC trên trang online, mục “Thông báo cá nhân”.",1.7,4706,10.0,"Câu trả lời của AI hoàn toàn trùng khớp với Ground Truth, truyền đạt đúng thông tin về nơi xem kết quả."
43,Sinh viên xem kết quả duyệt đơn miễn thi GDTC ở đâu?,"Trên trang online, mục ""Thông báo cá nhân"".",Groq Compound Mini,"Sinh viên theo dõi kết quả duyệt trên trang online, mục “Thông báo cá nhân”.",9.66,4706,10.0,"Câu trả lời AI truyền đạt đúng và đầy đủ nội dung của Ground Truth, chỉ khác cách diễn đạt nhẹ nhưng vẫn chính xác."
44,Thời gian công bố kết quả duyệt đơn điểm I đợt 1?,Dự kiến ngày 12/11/2025.,Llama 3.1 8B,"Tôi không tìm thấy thông tin về thời gian công bố kết quả duyệt đơn điểm I đợt 1 trong các văn bản tham khảo. Tuy nhiên, tôi thấy thông tin về thời gian công bố kết quả duyệt đơn điểm I đợt 2 là ngày 12/11/2025.",1.8,4378,2.0,"AI không đưa ra ngày dự kiến cho đợt 1 mà chỉ nói không tìm thấy thông tin và nhầm lẫn với đợt 2, nên không đáp ứng đúng yêu cầu."
44,Thời gian công bố kết quả duyệt đơn điểm I đợt 1?,Dự kiến ngày 12/11/2025.,Llama 3.3 70B,Dự kiến công bố kết quả duyệt điểm I cho sinh viên vào ngày 12/11/2025.,1.78,4378,10.0,"Câu trả lời AI cung cấp đúng ngày dự kiến 12/11/2025, thông tin trùng khớp với Ground Truth và không có sai sót."
44,Thời gian công bố kết quả duyệt đơn điểm I đợt 1?,Dự kiến ngày 12/11/2025.,Groq Compound Mini,Thời gian công bố kết quả duyệt đơn điểm I đợt 1 dự kiến là ngày **12/11/2025**.,9.59,4378,10.0,"Câu trả lời của AI truyền đạt đúng và đầy đủ thông tin như Ground Truth, không sai lệch."
45,Sinh viên lớp CLC có được đăng ký học với lớp Đại trà không?,"Không, trừ trường hợp đặc biệt phải làm đơn.",Llama 3.1 8B,"Không, sinh viên hệ CLC không được đăng ký học với các lớp Đại trà hoặc ngược lại. Các trường hợp đặc biệt phải làm đơn và được sự đồng ý của BCN khoa quản ngành và phòng Đào tạo.",0.59,4862,9.0,"Câu trả lời AI truyền đạt đúng ý chính: không được, trừ trường hợp đặc biệt phải làm đơn, và bổ sung chi tiết về việc cần sự đồng ý, không sai thông tin."
45,Sinh viên lớp CLC có được đăng ký học với lớp Đại trà không?,"Không, trừ trường hợp đặc biệt phải làm đơn.",Llama 3.3 70B,"Sinh viên hệ CLC không được đăng ký học với các lớp Đại trà hoặc ngược lại, trừ các trường hợp đặc biệt phải làm đơn và được sự đồng ý của BCN khoa quản ngành và phòng Đào tạo.",2.8,4862,9.0,"Câu trả lời AI truyền đạt đúng ý chính: sinh viên CLC không được đăng ký lớp Đại trà, chỉ được trong trường hợp đặc biệt phải làm đơn, và bổ sung chi tiết về việc cần sự đồng ý của các bộ phận liên quan, không sai lệch thông tin."
45,Sinh viên lớp CLC có được đăng ký học với lớp Đại trà không?,"Không, trừ trường hợp đặc biệt phải làm đơn.",Groq Compound Mini,"Không. Theo Văn bản tham khảo (Nguồn #1), sinh viên hệ CLC không được đăng ký học với các lớp Đại trà (hoặc ngược lại), trừ khi có trường hợp đặc biệt được làm đơn và được sự đồng ý của Ban Chủ Nhiệm khoa, quản ngành và phòng Đào tạo.",9.41,4862,9.0,"Câu trả lời AI truyền đạt đúng ý chính: không được, ngoại trừ trường hợp đặc biệt phải làm đơn, và bổ sung chi tiết về việc cần sự đồng ý của các bộ phận liên quan, nên nội dung chính xác."
46,Học phí môn Giáo dục thể chất được tính như thế nào đối với khóa 2025?,853.000 đồng/Tín chỉ.,Llama 3.1 8B,Tôi không tìm thấy thông tin về học phí môn Giáo dục thể chất đối với khóa 2025 trong các văn bản tham khảo.,0.55,3081,1.0,AI không cung cấp thông tin đúng; trả lời rằng không tìm thấy dữ liệu trong khi đáp án chuẩn là 853.000 đồng/Tín chỉ.
46,Học phí môn Giáo dục thể chất được tính như thế nào đối với khóa 2025?,853.000 đồng/Tín chỉ.,Llama 3.3 70B,Tôi không tìm thấy thông tin này trong tài liệu.,0.47,3081,1.0,"AI không cung cấp đáp án đúng, chỉ nói không tìm thấy thông tin, trong khi đáp án chuẩn là 853.000 đồng/Tín chỉ."
46,Học phí môn Giáo dục thể chất được tính như thế nào đối với khóa 2025?,853.000 đồng/Tín chỉ.,Groq Compound Mini,Tôi không tìm thấy thông tin này trong tài liệu.,7.21,3081,1.0,"AI không cung cấp đáp án đúng, chỉ nói không tìm thấy thông tin, trong khi đáp án chuẩn là 853.000 đồng/Tín chỉ."
47,Sinh viên nộp chứng chỉ ngoại ngữ trong khoảng thời gian nào của học kỳ?,"Trong 02 tuần đầu học kỳ (khóa mới), 02 tuần đăng ký học phần, hoặc 01 tuần trước khi kết thúc đóng học phí đợt 2.",Llama 3.1 8B,"Theo văn bản, sinh viên nộp chứng chỉ ngoại ngữ trong hai đợt:

- Đợt 1: Từ ngày 11/08/2025 đến hết ngày 16/08/2025.
- Đợt 2: Từ ngày 27/10/2025 đến hết ngày 01/11/2025.",0.52,3329,1.0,"Câu trả lời AI đưa ra các ngày cụ thể không liên quan tới mô tả tuần đầu học kỳ, tuần đăng ký học phần hoặc tuần trước đóng học phí như trong Ground Truth, nên thông tin hoàn toàn không đúng."
47,Sinh viên nộp chứng chỉ ngoại ngữ trong khoảng thời gian nào của học kỳ?,"Trong 02 tuần đầu học kỳ (khóa mới), 02 tuần đăng ký học phần, hoặc 01 tuần trước khi kết thúc đóng học phí đợt 2.",Llama 3.3 70B,"Sinh viên có thể nộp chứng chỉ ngoại ngữ trong 2 đợt:

Đợt 1: Từ ngày 11/08/2025 đến hết ngày 16/08/2025 (trong 01 tuần đầu học kỳ).

Đợt 2: Từ ngày 27/10/2025 đến hết ngày 01/11/2025 (trong 01 tuần của học kỳ).",0.76,3329,2.0,"Câu trả lời chỉ nêu 2 khoảng thời gian cụ thể và không khớp với các khoảng thời gian chung trong Ground Truth (02 tuần đầu, 02 tuần đăng ký, hoặc 01 tuần trước đóng học phí đợt 2). Thiếu chi tiết quan trọng và thông tin không chính xác."
47,Sinh viên nộp chứng chỉ ngoại ngữ trong khoảng thời gian nào của học kỳ?,"Trong 02 tuần đầu học kỳ (khóa mới), 02 tuần đăng ký học phần, hoặc 01 tuần trước khi kết thúc đóng học phí đợt 2.",Groq Compound Mini,"Theo tài liệu, sinh viên phải nộp chứng chỉ ngoại ngữ trong **hai đợt**:

1. **Đợt 1** – Tuần đầu của học kỳ: **từ ngày 11/08/2025 đến hết ngày 16/08/2025**.  
2. **Đợt 2** – Tuần thứ 2 của học kỳ: **từ ngày 27/10/2025 đến hết ngày 01/11/2025**.",5.12,3329,2.0,"Câu trả lời AI chỉ nêu hai khoảng thời gian cụ thể và ngày tháng, không khớp với các khoảng thời gian chung trong Ground Truth (02 tuần đầu, 02 tuần đăng ký học phần, hoặc 01 tuần trước đóng học phí đợt 2) và thiếu thông tin quan trọng."
48,Điểm I là gì?,"Điểm chưa hoàn thiện do được phép hoãn thi, kiểm tra.",Llama 3.1 8B,Tôi không tìm thấy thông tin về điểm I trong các văn bản tham khảo.,0.5,3831,1.0,"Câu trả lời AI không truyền đạt nội dung đúng; nó nói không tìm thấy thông tin về điểm I thay vì giải thích rằng điểm I là điểm chưa hoàn thiện do được phép hoãn thi, kiểm tra."
48,Điểm I là gì?,"Điểm chưa hoàn thiện do được phép hoãn thi, kiểm tra.",Llama 3.3 70B,Tôi không tìm thấy thông tin này trong tài liệu.,3.72,3831,1.0,AI không đưa ra thông tin đúng; trả lời không liên quan và không phản ánh nội dung của Ground Truth.
48,Điểm I là gì?,"Điểm chưa hoàn thiện do được phép hoãn thi, kiểm tra.",Groq Compound Mini,Tôi không tìm thấy thông tin này trong tài liệu.,7.8,3831,1.0,"AI không trả lời đúng nội dung; trả lời rằng không tìm thấy thông tin, trong khi Ground Truth đã cung cấp định nghĩa của Điểm I."
49,Sinh viên có thể trả nợ điểm I trong bao lâu?,Tối đa hai học kỳ tiếp theo.,Llama 3.1 8B,Tôi không tìm thấy thông tin về thời gian trả nợ điểm I trong các văn bản tham khảo.,0.54,4979,1.0,"AI không đưa ra câu trả lời đúng; nó chỉ nói không tìm thấy thông tin, trong khi đáp án chuẩn là 'Tối đa hai học kỳ tiếp theo'."
49,Sinh viên có thể trả nợ điểm I trong bao lâu?,Tối đa hai học kỳ tiếp theo.,Llama 3.3 70B,Tôi không tìm thấy thông tin này trong tài liệu.,2.81,4979,1.0,"AI không trả lời câu hỏi, không cung cấp thông tin đúng như Ground Truth (tối đa hai học kỳ tiếp theo)."
49,Sinh viên có thể trả nợ điểm I trong bao lâu?,Tối đa hai học kỳ tiếp theo.,Groq Compound Mini,"Sinh viên phải thực hiện nghĩa vụ bồi hoàn kinh phí trong thời hạn tối đa **4 năm**, tính từ ngày sinh viên nhận được thông báo bồi hoàn kinh phí.",8.32,4979,2.0,"AI trả lời thời gian 4 năm, trong khi đáp án chuẩn là tối đa hai học kỳ; thông tin không đúng và thiếu hoàn toàn ý chính."
50,Học phí chương trình liên kết Đại học Tongmyong khóa 2025 học lần đầu là bao nhiêu?,80.000.000 đồng/năm học.,Llama 3.1 8B,Tôi không tìm thấy thông tin về học phí chương trình liên kết Đại học Tongmyong khóa 2025 học lần đầu trong các văn bản tham khảo.,0.52,3922,1.0,"AI không cung cấp thông tin về học phí, trong khi đáp án chuẩn là 80.000.000 đồng/năm học, nên câu trả lời hoàn toàn sai."
50,Học phí chương trình liên kết Đại học Tongmyong khóa 2025 học lần đầu là bao nhiêu?,80.000.000 đồng/năm học.,Llama 3.3 70B,Học phí chương trình liên kết đào tạo với Đại học Tongmyong (Hàn Quốc) cho khóa 2025 học lần đầu là 80.000.000 đồng/năm học.,3.0,3922,10.0,Câu trả lời AI truyền đạt đúng và đầy đủ thông tin về học phí như Ground Truth.
50,Học phí chương trình liên kết Đại học Tongmyong khóa 2025 học lần đầu là bao nhiêu?,80.000.000 đồng/năm học.,Groq Compound Mini,Học phí chương trình liên kết Đại học Tongmyong khóa 2025 (học lần đầu) là **80.000.000 đồng mỗi năm học**.,8.24,3922,10.0,"Câu trả lời AI truyền đạt đúng và đầy đủ thông tin như Ground Truth, không sai lệch."
