question_id,question,ground_truth,model_name,generated_answer,latency_seconds,context_length,score,reasoning
34,Nếu quên mật khẩu email sinh viên thì liên hệ ai?,Thầy Nguyễn Hà (Trung tâm Thông tin Máy tính).,Llama 3.1 8B,"Nếu quên mật khẩu email sinh viên, bạn nên liên hệ với Trung tâm Thông tin, máy tính (phụ trách công tác liên quan đến sinh viên) hoặc liên hệ trực tiếp với Phòng A5.101 (tầng 1 Khu A5); A1.1107 (tầng 11), Tòa nhà trung tâm.",0.66,3777,5,"AI đề cập đến Trung tâm Thông tin Máy tính nhưng không nêu rõ Thầy Nguyễn Hà như Ground Truth và thêm thông tin không cần thiết, nên thiếu chi tiết quan trọng."
34,Nếu quên mật khẩu email sinh viên thì liên hệ ai?,Thầy Nguyễn Hà (Trung tâm Thông tin Máy tính).,Llama 3.3 70B,"Nếu quên mật khẩu email sinh viên, bạn có thể liên hệ với Trung tâm Thông tin, máy tính. Họ phụ trách cấp lại mật khẩu email khi cần thiết. Thông tin liên hệ: 
- Phòng A5.101 (tầng 1 Khu A5); A1.1107 (tầng 11), Tòa nhà trung tâm.
- Email: ic@hcmute.edu.vn.
- Số điện thoại: 028.3722.1223 ext. 8510; Hotline: 0913.889.739 (T. Hà).",1.94,3777,9,"AI trả lời đúng là liên hệ Trung tâm Thông tin Máy tính và cung cấp thông tin chi tiết, bao gồm cả đề cập tới Thầy Hà, phù hợp với Ground Truth."
34,Nếu quên mật khẩu email sinh viên thì liên hệ ai?,Thầy Nguyễn Hà (Trung tâm Thông tin Máy tính).,Groq Compound Mini,"Nếu quên mật khẩu email sinh viên, bạn nên liên hệ **Trung tâm Thông tin, máy tính** – đơn vị phụ trách cấp lại mật khẩu email.

- **Email:** ic@hcmute.edu.vn  
- **Số điện thoại:** 028 3722 1223 (ext 8510)  
- **Hotline:** 0913 889 739 (T. Hà)  

(Phòng A5.101, tầng 1 Khu A5; A1.1107, tầng 11, Tòa nhà trung tâm).",8.33,3777,5,"AI trả lời đúng trung tâm nhưng không nêu tên Thầy Nguyễn Hà, thiếu chi tiết quan trọng so với Ground Truth."
35,Hạn chót nộp đơn xin thay thế môn học đợt 2 là ngày nào?,Hết ngày 01/11/2025.,Llama 3.1 8B,Tôi không tìm thấy thông tin hạn chót nộp đơn xin thay thế môn học đợt 2 trong các văn bản tham khảo.,0.88,5028,1,"AI không cung cấp ngày hạn chót đúng (01/11/2025) mà cho rằng không tìm thấy thông tin, nên trả lời sai hoàn toàn."
35,Hạn chót nộp đơn xin thay thế môn học đợt 2 là ngày nào?,Hết ngày 01/11/2025.,Llama 3.3 70B,Hạn chót nộp đơn xin thay thế môn học đợt 2 là ngày 01/11/2025.,4.8,5028,10,Câu trả lời AI truyền đạt đúng ngày hết hạn như Ground Truth và không thiếu chi tiết nào.
35,Hạn chót nộp đơn xin thay thế môn học đợt 2 là ngày nào?,Hết ngày 01/11/2025.,Groq Compound Mini,Hạn chót nộp đơn xin thay thế môn học đợt 2 là ngày **01/11/2025**. (theo các nguồn #1 và #2),10.01,5028,10,"Câu trả lời AI cung cấp đúng ngày 01/11/2025 như Ground Truth, không có thông tin sai hoặc thiếu sót."
36,Điểm tổng kết học phần Kỹ năng giao tiếp tiếng Anh có tính vào điểm trung bình tích lũy không?,Không tính vào điểm trung bình học kỳ cũng như điểm trung bình tích lũy.,Llama 3.1 8B,"Không, điểm tổng kết học phần Kỹ năng giao tiếp tiếng Anh sẽ hiển thị trên bảng điểm sinh viên nhưng không tính vào điểm trung bình học kỳ cũng như điểm trung bình tích lũy của sinh viên.",0.65,2970,10,"AI trả lời đúng nội dung chính: không tính vào điểm trung bình học kỳ và tích lũy, chỉ bổ sung thông tin phụ không sai."
36,Điểm tổng kết học phần Kỹ năng giao tiếp tiếng Anh có tính vào điểm trung bình tích lũy không?,Không tính vào điểm trung bình học kỳ cũng như điểm trung bình tích lũy.,Llama 3.3 70B,"Không, điểm tổng kết học phần Kỹ năng giao tiếp tiếng Anh không tính vào điểm trung bình học kỳ cũng như điểm trung bình tích lũy của sinh viên.",0.74,2970,10,"Câu trả lời AI truyền đạt đúng và đầy đủ nội dung của Ground Truth, chỉ khác cách diễn đạt nhẹ nhàng."
36,Điểm tổng kết học phần Kỹ năng giao tiếp tiếng Anh có tính vào điểm trung bình tích lũy không?,Không tính vào điểm trung bình học kỳ cũng như điểm trung bình tích lũy.,Groq Compound Mini,"Không, điểm tổng kết học phần Kỹ năng giao tiếp tiếng Anh không được tính vào điểm trung bình tích lũy. (Theo NGUỒN #1)",5.59,2970,7,"AI trả lời đúng rằng không tính vào điểm trung bình tích lũy, nhưng không đề cập rằng cũng không tính vào điểm trung bình học kỳ như Ground Truth, vì vậy thiếu một chi tiết quan trọng."
37,Sĩ số lớp học phần Kỹ năng giao tiếp tiếng Anh là bao nhiêu?,Khoảng từ 20 đến 30 sinh viên.,Llama 3.1 8B,Sĩ số lớp học phần Kỹ năng giao tiếp tiếng Anh là khoảng từ 20 đến 30 sinh viên.,0.62,3042,10,"Câu trả lời AI truyền đạt đúng và đầy đủ thông tin như Ground Truth, không sai lệch."
37,Sĩ số lớp học phần Kỹ năng giao tiếp tiếng Anh là bao nhiêu?,Khoảng từ 20 đến 30 sinh viên.,Llama 3.3 70B,Sĩ số lớp học phần Kỹ năng giao tiếp tiếng Anh khoảng từ 20 đến 30 sinh viên.,0.57,3042,10,"Câu trả lời của AI truyền đạt đúng và đầy đủ thông tin như Ground Truth, không sai lệch."
37,Sĩ số lớp học phần Kỹ năng giao tiếp tiếng Anh là bao nhiêu?,Khoảng từ 20 đến 30 sinh viên.,Groq Compound Mini,Sĩ số mỗi lớp học phần Kỹ năng giao tiếp tiếng Anh khoảng **20 – 30 sinh viên**.,5.61,3042,10,"Câu trả lời AI truyền đạt đúng và đầy đủ thông tin như Ground Truth, không sai lệch."
38,Sinh viên khóa 2019 trở về trước xét tốt nghiệp cần điểm TOEIC 2 kỹ năng bao nhiêu?,"450 điểm (khóa 2012, 2013) hoặc 500 điểm (từ khóa 2014 trở đi).",Llama 3.1 8B,Tôi không tìm thấy thông tin này trong tài liệu.,0.57,4649,1,"AI không cung cấp câu trả lời, thông tin hoàn toàn thiếu và không đúng so với Ground Truth."
38,Sinh viên khóa 2019 trở về trước xét tốt nghiệp cần điểm TOEIC 2 kỹ năng bao nhiêu?,"450 điểm (khóa 2012, 2013) hoặc 500 điểm (từ khóa 2014 trở đi).",Llama 3.3 70B,"Sinh viên khóa 2012, 2013 cần 450 điểm của bài thi TOEIC 2 kỹ năng đọc và nghe. Tuy nhiên, thông tin cụ thể về khóa 2019 không được đề cập trong văn bản.",3.87,4649,4,"AI chỉ nêu 450 điểm cho khóa 2012‑2013 và không đề cập đến mức 500 điểm cho các khóa từ 2014 trở lên, nên thiếu thông tin quan trọng so với Ground Truth."
38,Sinh viên khóa 2019 trở về trước xét tốt nghiệp cần điểm TOEIC 2 kỹ năng bao nhiêu?,"450 điểm (khóa 2012, 2013) hoặc 500 điểm (từ khóa 2014 trở đi).",Groq Compound Mini,"Theo các văn bản tham khảo:

- **Khóa 2012 và 2013**: cần đạt **450 điểm** TOEIC 2 kỹ năng (đọc‑nghe).  
- **Các khóa từ 2014 trở lên** (bao gồm khóa 2019 và các khóa trước 2019): cần đạt **tối thiểu 500 điểm** TOEIC 2 kỹ năng.  

Vì câu hỏi hỏi “khóa 2019 trở về trước”, nên đối với sinh viên khóa 2019 (và các khóa 2014‑2018) yêu cầu là **500 điểm TOEIC 2 kỹ năng**; chỉ đối với khóa 2012‑2013 yêu cầu là **450 điểm**.",9.29,4649,10,"Câu trả lời AI nêu đúng mức điểm TOEIC 2 kỹ năng cho các khóa: 450 cho 2012‑2013 và 500 cho từ 2014 trở đi, phù hợp hoàn toàn với Ground Truth."
39,Sinh viên hệ đại trà khóa 2022 đăng ký học phần vào đợt mấy?,Đợt 2 (Từ 09g00 ngày 12/8/2025).,Llama 3.1 8B,Tôi không tìm thấy thông tin về thời gian đăng ký học phần của sinh viên hệ đại trà khóa 2022 trong các văn bản tham khảo.,0.63,5118,1,"AI không đưa ra câu trả lời đúng; chỉ nói không tìm thấy thông tin, trong khi đáp án chuẩn là Đợt 2 (Từ 09g00 ngày 12/8/2025)."
39,Sinh viên hệ đại trà khóa 2022 đăng ký học phần vào đợt mấy?,Đợt 2 (Từ 09g00 ngày 12/8/2025).,Llama 3.3 70B,Sinh viên hệ đại trà khóa 2022 đăng ký học phần vào đợt 2.,3.79,5118,9,"AI trả lời đúng là 'đợt 2', đáp ứng câu hỏi chính; chỉ thiếu thông tin phụ thời gian chi tiết so với Ground Truth, nhưng nội dung chính vẫn chính xác."
39,Sinh viên hệ đại trà khóa 2022 đăng ký học phần vào đợt mấy?,Đợt 2 (Từ 09g00 ngày 12/8/2025).,Groq Compound Mini,Sinh viên hệ đại trà khóa 2022 đăng ký học phần vào **đợt 2**. (theo quy định phân luồng trong NGUỒN #2),10.5,5118,9,"AI trả lời đúng là Đợt 2, đáp ứng yêu cầu câu hỏi. Mặc dù không nêu thời gian chi tiết như Ground Truth, thông tin chính vẫn chính xác."
40,Phí kéo dài luận văn tốt nghiệp cho học viên cao học là bao nhiêu?,1.000.000 đồng/tháng.,Llama 3.1 8B,Tôi không tìm thấy thông tin về phí kéo dài luận văn tốt nghiệp cho học viên cao học trong các văn bản tham khảo.,0.59,5108,1,"AI không cung cấp thông tin về phí kéo dài luận văn, trong khi đáp án chuẩn là 1.000.000 đồng/tháng, nên câu trả lời hoàn toàn sai."
40,Phí kéo dài luận văn tốt nghiệp cho học viên cao học là bao nhiêu?,1.000.000 đồng/tháng.,Llama 3.3 70B,Tôi không tìm thấy thông tin này trong tài liệu.,3.72,5108,1,AI không cung cấp thông tin yêu cầu và trả lời không đúng so với đáp án chuẩn
40,Phí kéo dài luận văn tốt nghiệp cho học viên cao học là bao nhiêu?,1.000.000 đồng/tháng.,Groq Compound Mini,Phí kéo dài luận văn/đề án tốt nghiệp cho học viên tiến sĩ là **1.000.000 đồng mỗi tháng** (theo bảng “Tiến sĩ (6) – Phí kéo dài luận văn/đề án tốt nghiệp” trong nguồn #4).,10.69,5108,5,"AI đưa ra đúng mức phí 1.000.000 đồng/tháng nhưng nhầm đối tượng, nói là học viên tiến sĩ thay vì học viên cao học, vì vậy thông tin không hoàn toàn chính xác."
41,Học phí chương trình liên kết với Đại học Sunderland năm 4 là bao nhiêu?,170.000.000 đồng (Khóa 2025).,Llama 3.1 8B,Tôi không tìm thấy thông tin về học phí chương trình liên kết với Đại học Sunderland trong các văn bản tham khảo.,0.66,4771,1,"AI không cung cấp thông tin về học phí, trong khi đáp án chuẩn là 170.000.000 đồng, nên câu trả lời hoàn toàn sai và không liên quan."
41,Học phí chương trình liên kết với Đại học Sunderland năm 4 là bao nhiêu?,170.000.000 đồng (Khóa 2025).,Llama 3.3 70B,Tôi không tìm thấy thông tin này trong tài liệu.,2.83,4771,1,"AI không cung cấp đáp án, trả lời không có thông tin và sai so với Ground Truth"
41,Học phí chương trình liên kết với Đại học Sunderland năm 4 là bao nhiêu?,170.000.000 đồng (Khóa 2025).,Groq Compound Mini,Tôi không tìm thấy thông tin này trong tài liệu.,9.74,4771,1,"AI không cung cấp thông tin về học phí, trả lời không đúng và không liên quan tới đáp án chuẩn."
42,Quy định số lượng tối thiểu để mở lớp cho hệ Đại học chính quy tiếng Việt là bao nhiêu?,30 sinh viên/lớp.,Llama 3.1 8B,Tôi không tìm thấy thông tin về quy định số lượng tối thiểu để mở lớp cho hệ Đại học chính quy tiếng Việt trong các văn bản tham khảo đã cung cấp.,0.65,4467,1,"AI không đưa ra đáp án đúng (30 sinh viên/lớp) mà cho rằng không tìm thấy thông tin, nên sai hoàn toàn."
42,Quy định số lượng tối thiểu để mở lớp cho hệ Đại học chính quy tiếng Việt là bao nhiêu?,30 sinh viên/lớp.,Llama 3.3 70B,"Số lượng sinh viên tối thiểu để tổ chức lớp là: 60 SV với các môn đại cương, chính trị; 20 SV với các môn chuyên ngành hẹp; 30 SV với các môn khác; đối với ngành có số lượng ít hơn 30 SV, lớp học được tổ chức bắt buộc cho tất cả SV của lớp.",1.81,4467,2,"Câu trả lời AI không khớp với đáp án chuẩn 30 sinh viên/lớp, đưa ra các con số và quy định không liên quan, vì vậy thông tin không chính xác."
42,Quy định số lượng tối thiểu để mở lớp cho hệ Đại học chính quy tiếng Việt là bao nhiêu?,30 sinh viên/lớp.,Groq Compound Mini,"**Quy định số lượng sinh viên tối thiểu để mở lớp (hệ Đại học chính quy tiếng Việt)**  

| Loại học phần | Số sinh viên tối thiểu |
|---------------|------------------------|
| **Lý thuyết** | |
| – Các môn đại cương, chính trị | **60 sinh viên** (hoặc tính theo sức chứa giảng đường) |
| – Các môn chuyên ngành hẹp | **20 sinh viên** |
| – Các môn khác (không thuộc hai nhóm trên) | **30 sinh viên** |
| – Nếu ngành có < 30 sinh viên, lớp được tổ chức bắt buộc cho **tất cả sinh viên** của ngành |
| **Thực hành / Thí nghiệm** | |
| – Thực tập Giáo dục quốc phòng | **50 sinh viên** |
| – Thực hành môn Giáo dục thể chất | **40 sinh viên** |
| – Thực tập / thí nghiệm xưởng (học phần đại cương, cơ sở ngành) | **20 sinh viên** |
| – Thực tập / thí nghiệm xưởng (học phần chuyên ngành) | **15 sinh viên** |
| – Thực tập / thí nghiệm xưởng (chương trình chính quy chất lượng cao) | **10 sinh viên** |
| – Thực tập sư phạm | **Không quy định số lượng tối thiểu** |

> **Nguồn:** NGUỒN #1, NGUỒN #3, NGUỒN #4, NGUỒN #5 (các quy định trong “SO TAY SV 2025” và “Quy chế đào tạo trình độ đại học”).  

Vì số lượng tối thiểu phụ thuộc vào loại học phần, nên không có một con số duy nhất; thay vào đó, các mức tối thiểu trên áp dụng cho từng nhóm học phần như bảng trên.",8.55,4467,2,"AI đưa ra nhiều mức tối thiểu cho các loại học phần khác nhau, không khẳng định số lượng tối thiểu chung là 30 sinh viên/lớp như đáp án chuẩn, vì vậy thông tin không đúng và không đáp ứng yêu cầu."
43,Sinh viên xem kết quả duyệt đơn miễn thi GDTC ở đâu?,"Trên trang online, mục ""Thông báo cá nhân"".",Llama 3.1 8B,"Sinh viên xem kết quả duyệt đơn miễn thi GDTC ở mục ""Thông báo cá nhân"" trên trang online.",0.62,4956,10,"Câu trả lời AI truyền đạt đúng và đầy đủ thông tin như Ground Truth, không sai lệch."
43,Sinh viên xem kết quả duyệt đơn miễn thi GDTC ở đâu?,"Trên trang online, mục ""Thông báo cá nhân"".",Llama 3.3 70B,"Sinh viên xem kết quả duyệt đơn miễn thi GDTC trên trang online, mục “Thông báo cá nhân”.",2.85,4956,10,"Câu trả lời của AI hoàn toàn trùng khớp với Ground Truth, truyền đạt đúng thông tin về nơi xem kết quả."
43,Sinh viên xem kết quả duyệt đơn miễn thi GDTC ở đâu?,"Trên trang online, mục ""Thông báo cá nhân"".",Groq Compound Mini,"Sinh viên theo dõi kết quả duyệt đơn miễn thi GDTC trên trang online của trường, tại mục “Thông báo cá nhân”.",9.03,4956,10,"Câu trả lời AI truyền đạt đúng nội dung chính của Ground Truth, chỉ ra rằng sinh viên xem kết quả trên trang online ở mục 'Thông báo cá nhân', không thiếu chi tiết nào."
44,Thời gian công bố kết quả duyệt đơn điểm I đợt 1?,Dự kiến ngày 12/11/2025.,Llama 3.1 8B,Thời gian công bố kết quả duyệt đơn điểm I đợt 1 dự kiến vào ngày 12/11/2025.,0.58,4317,10,"Câu trả lời AI truyền đạt đúng và đầy đủ thông tin như Ground Truth, không sai lệch."
44,Thời gian công bố kết quả duyệt đơn điểm I đợt 1?,Dự kiến ngày 12/11/2025.,Llama 3.3 70B,Dự kiến công bố kết quả duyệt điểm I cho sinh viên vào ngày 12/11/2025.,2.78,4317,10,"Câu trả lời AI cung cấp đúng ngày dự kiến 12/11/2025, nội dung chính khớp với Ground Truth và không có thông tin sai."
44,Thời gian công bố kết quả duyệt đơn điểm I đợt 1?,Dự kiến ngày 12/11/2025.,Groq Compound Mini,Ngày 12/11/2025. (theo nội dung trong NGUỒN #1),10.28,4317,10,"Câu trả lời AI cung cấp đúng ngày 12/11/2025 như Ground Truth, thông tin chính xác và đầy đủ."
45,Sinh viên lớp CLC có được đăng ký học với lớp Đại trà không?,"Không, trừ trường hợp đặc biệt phải làm đơn.",Llama 3.1 8B,"Câu trả lời:

Sinh viên hệ CLC không được đăng ký học với các lớp Đại trà hoặc ngược lại. Các trường hợp đặc biệt phải làm đơn và được sự đồng ý của BCN khoa quản ngành và phòng Đào tạo.

(Nguồn: Các văn bản tham khảo #1, #2, #3, #4)",0.85,4909,10,"Câu trả lời AI truyền đạt đúng ý nghĩa 'không được đăng ký, trừ trường hợp đặc biệt phải làm đơn' và bổ sung chi tiết về việc cần sự đồng ý, phù hợp với Ground Truth."
45,Sinh viên lớp CLC có được đăng ký học với lớp Đại trà không?,"Không, trừ trường hợp đặc biệt phải làm đơn.",Llama 3.3 70B,"Sinh viên hệ CLC không được đăng ký học với các lớp Đại trà hoặc ngược lại, trừ các trường hợp đặc biệt phải làm đơn và được sự đồng ý của BCN khoa quản ngành và phòng Đào tạo.",1.81,4909,9,"AI trả lời đúng nội dung chính: không được đăng ký, chỉ được trong trường hợp đặc biệt phải làm đơn; bổ sung chi tiết về việc cần sự đồng ý của BCN khoa và phòng Đào tạo, không sai lệch."
45,Sinh viên lớp CLC có được đăng ký học với lớp Đại trà không?,"Không, trừ trường hợp đặc biệt phải làm đơn.",Groq Compound Mini,"Không. Theo các văn bản tham khảo, sinh viên hệ CLC **không được đăng ký học với các lớp Đại trà** (và ngược lại); chỉ được phép trong các trường hợp đặc biệt khi có đơn và được sự đồng ý của Ban Chấp hành khoa quản ngành và phòng Đào tạo.",7.94,4909,10,"Câu trả lời AI truyền đạt đúng ý nghĩa 'Không, trừ trường hợp đặc biệt phải làm đơn' và bổ sung chi tiết nhưng không sai, nên đạt điểm cao."
46,Học phí môn Giáo dục thể chất được tính như thế nào đối với khóa 2025?,853.000 đồng/Tín chỉ.,Llama 3.1 8B,Tôi không tìm thấy thông tin về học phí môn Giáo dục thể chất đối với khóa 2025 trong các văn bản tham khảo.,0.69,4119,1,AI không cung cấp thông tin đúng; trả lời rằng không tìm thấy dữ liệu trong khi đáp án chuẩn là 853.000 đồng/Tín chỉ.
46,Học phí môn Giáo dục thể chất được tính như thế nào đối với khóa 2025?,853.000 đồng/Tín chỉ.,Llama 3.3 70B,"Học phí học phần GDQP&AN, GDTC khóa 2025 là 853.000 đồng/Tín chỉ.",3.86,4119,10,"Câu trả lời AI cung cấp đúng mức học phí 853.000 đồng/Tín chỉ cho khóa 2025, thông tin trùng khớp và đầy đủ so với Ground Truth."
46,Học phí môn Giáo dục thể chất được tính như thế nào đối với khóa 2025?,853.000 đồng/Tín chỉ.,Groq Compound Mini,"Học phí khóa 2025 **không bao gồm** các học phần Giáo dục quốc phòng & An ninh (GDQP&AN) và Giáo dục thể chất (GDTC).  
Các học phần này được tính **riêng** với mức **853.000 đồng mỗi tín chỉ**.",8.26,4119,10,"AI trả lời đúng mức học phí 853.000 đồng mỗi tín chỉ cho môn Giáo dục thể chất, đồng thời cung cấp thông tin bổ sung nhưng không sai lệch."
47,Sinh viên nộp chứng chỉ ngoại ngữ trong khoảng thời gian nào của học kỳ?,"Trong 02 tuần đầu học kỳ (khóa mới), 02 tuần đăng ký học phần, hoặc 01 tuần trước khi kết thúc đóng học phí đợt 2.",Llama 3.1 8B,"Câu trả lời:

Sinh viên nộp chứng chỉ ngoại ngữ trong khoảng thời gian sau:

- Đợt 1: Từ ngày 11/08/2025 đến hết ngày 16/08/2025.
- Đợt 2: Từ ngày 27/10/2025 đến hết ngày 01/11/2025.",0.61,4372,1,"Câu trả lời AI đưa ra các ngày cụ thể không liên quan tới các khoảng thời gian mô tả trong Ground Truth (2 tuần đầu học kỳ, 2 tuần đăng ký học phần, hoặc 1 tuần trước đóng học phí đợt 2), vì vậy nội dung hoàn toàn sai."
47,Sinh viên nộp chứng chỉ ngoại ngữ trong khoảng thời gian nào của học kỳ?,"Trong 02 tuần đầu học kỳ (khóa mới), 02 tuần đăng ký học phần, hoặc 01 tuần trước khi kết thúc đóng học phí đợt 2.",Llama 3.3 70B,"Sinh viên nộp chứng chỉ ngoại ngữ trong 2 đợt:

Đợt 1: từ ngày 11/08/2025 đến hết ngày 16/08/2025 (trong 01 tuần đầu học kỳ).

Đợt 2: từ ngày 27/10/2025 đến hết ngày 01/11/2025 (trong 01 tuần của học kỳ).",1.98,4372,2,"Câu trả lời AI chỉ đưa ra 2 khoảng thời gian cố định và không phản ánh các điều kiện chung trong Ground Truth (02 tuần đầu, 02 tuần đăng ký, hoặc 01 tuần trước đóng học phí đợt 2), nên thiếu chi tiết quan trọng và không chính xác."
47,Sinh viên nộp chứng chỉ ngoại ngữ trong khoảng thời gian nào của học kỳ?,"Trong 02 tuần đầu học kỳ (khóa mới), 02 tuần đăng ký học phần, hoặc 01 tuần trước khi kết thúc đóng học phí đợt 2.",Groq Compound Mini,"Sinh viên có thể nộp chứng chỉ ngoại ngữ trong **hai đợt** trong học kỳ 01/2025‑2026:

1. **Đợt 1:** từ **11/08/2025** đến **16/08/2025** (tuần đầu học kỳ).  
2. **Đợt 2:** từ **27/10/2025** đến **01/11/2025** (tuần thứ 2 của học kỳ).",1.43,4372,4,"AI chỉ nêu hai khoảng thời gian cụ thể, trong khi Ground Truth liệt kê ba khoảng (2 tuần đầu, 2 tuần đăng ký, 1 tuần trước đóng học phí). AI chỉ khớp một phần và thông tin còn lại không đúng."
48,Điểm I là gì?,"Điểm chưa hoàn thiện do được phép hoãn thi, kiểm tra.",Llama 3.1 8B,Tôi không tìm thấy thông tin về điểm I trong các văn bản tham khảo.,0.56,4120,1,"Câu trả lời AI không cung cấp thông tin đúng về điểm I mà chỉ nói không tìm thấy, trái hoàn toàn với nội dung chuẩn."
48,Điểm I là gì?,"Điểm chưa hoàn thiện do được phép hoãn thi, kiểm tra.",Llama 3.3 70B,Tôi không tìm thấy thông tin này trong tài liệu.,0.62,4120,1,AI không đưa ra thông tin đúng; trả lời không liên quan và không phản ánh nội dung của Ground Truth.
48,Điểm I là gì?,"Điểm chưa hoàn thiện do được phép hoãn thi, kiểm tra.",Groq Compound Mini,**Điểm I** là loại điểm mà sinh viên được cấp khi vì ốm bệnh hoặc lý do chính đáng không tham gia kỳ thi. Sinh viên phải nộp đơn xin nhận điểm I (kèm giấy chứng minh y tế) để được trường chấp nhận và cấp điểm này cho các học phần chưa thi.,1.67,4120,9,"Câu trả lời AI truyền đạt đúng ý nghĩa chính của điểm I là điểm chưa hoàn thiện do được phép hoãn thi, bổ sung chi tiết hợp lý mà không sai lệch."
49,Sinh viên có thể trả nợ điểm I trong bao lâu?,Tối đa hai học kỳ tiếp theo.,Llama 3.1 8B,Tôi không tìm thấy thông tin về thời gian trả nợ điểm I trong các văn bản tham khảo.,0.64,4788,1,"AI không đưa ra câu trả lời đúng; nó chỉ nói không tìm thấy thông tin, trong khi đáp án chuẩn là 'Tối đa hai học kỳ tiếp theo'."
49,Sinh viên có thể trả nợ điểm I trong bao lâu?,Tối đa hai học kỳ tiếp theo.,Llama 3.3 70B,"Tôi không tìm thấy thông tin này trong tài liệu. Tuy nhiên, tôi thấy thông tin về việc trả nợ tiền vay và thời gian trả nợ gốc và lãi tiền vay, nhưng không có thông tin về việc trả nợ điểm I. Thông tin về điểm I chỉ đề cập đến việc nộp đơn xin điểm I, thủ tục và thời gian nộp đơn, nhưng không đề cập đến việc trả nợ điểm I.",0.78,4788,2,"AI không đưa ra câu trả lời đúng; nó cho rằng không có thông tin về việc trả nợ điểm I, trong khi đáp án chuẩn là 'Tối đa hai học kỳ tiếp theo'."
49,Sinh viên có thể trả nợ điểm I trong bao lâu?,Tối đa hai học kỳ tiếp theo.,Groq Compound Mini,Tôi không tìm thấy thông tin này trong tài liệu.,0.93,4788,1,"AI không trả lời câu hỏi, không cung cấp thông tin đúng như Ground Truth (tối đa hai học kỳ tiếp theo)."
50,Học phí chương trình liên kết Đại học Tongmyong khóa 2025 học lần đầu là bao nhiêu?,80.000.000 đồng/năm học.,Llama 3.1 8B,Tôi không tìm thấy thông tin về học phí chương trình liên kết Đại học Tongmyong khóa 2025 học lần đầu trong văn bản tham khảo.,0.66,4057,1,"AI không cung cấp đáp án yêu cầu và cho rằng không tìm thấy thông tin, trong khi đáp án chuẩn là 80.000.000 đồng/năm học."
50,Học phí chương trình liên kết Đại học Tongmyong khóa 2025 học lần đầu là bao nhiêu?,80.000.000 đồng/năm học.,Llama 3.3 70B,Tôi không tìm thấy thông tin này trong tài liệu.,0.57,4057,1,"AI không cung cấp câu trả lời, còn lại là thông báo không tìm thấy thông tin, hoàn toàn không khớp với đáp án đúng 80.000.000 đồng/năm học."
50,Học phí chương trình liên kết Đại học Tongmyong khóa 2025 học lần đầu là bao nhiêu?,80.000.000 đồng/năm học.,Groq Compound Mini,"Học phí chương trình liên kết với Đại học Tongmyong (Hàn Quốc) cho khóa 2025, học lần đầu, là **80.000.000 đồng/năm học**.",2.04,4057,10,"Câu trả lời AI truyền đạt đúng và đầy đủ thông tin như Ground Truth, không sai lệch."
